201718,ISOLE,SICILIA,CATANIA,CTRH03000C,"IPSSA I.P.S.S.A.R.""KAROL WOJTYLA""CATANIA",CTRH03005N,CASA CIRCONDARIALE DI CATANIA-BICOCCA,C/O CASA CIRCONDARIALE DI CATANIA-BICOCCA,95121,C351,CATANIA,SPEC. PER CARCERARI,IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE,NO,Non Disponibile,CTRH03000C@istruzione.it,Non Disponibile,www. ipssar.eu
201718,ISOLE,SICILIA,CATANIA,CTIS03400L,I.S. DE FELICE GIUFFRIDA - OLIVETTI,CTRC03401G,IPSCT A. OLIVETTI,VIA DEL BOSCO 41,95125,C351,CATANIA,NORMALE,IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,NO,Non Disponibile,CTIS03400L@istruzione.it,Non Disponibile,www.defeliceolivetti.it
201718,ISOLE,SICILIA,CATANIA,CTIS04300B,ITI G.MARCONI,CTRF04350C,ISTITUTO PROF.LE  MANGANO CORSO SERALE,VIA BESANA 12 C,95121,C351,CATANIA,NORMALE,IST PROF PER I SERVIZI SOCIALI,NO,Non Disponibile,CTIS04300B@istruzione.it,Non Disponibile,www.luciamanganoct.it
201718,ISOLE,SICILIA,CATANIA,CTIS04300B,ITI G.MARCONI,CTRF043014,IPSS  L. MANGANO,"VIA        E. BESANA, 12/C",95121,C351,CATANIA,NORMALE,IST PROF PER I SERVIZI SOCIALI,NO,Non Disponibile,CTIS04300B@istruzione.it,Non Disponibile,www.luciamanganoct.it
201718,ISOLE,SICILIA,CATANIA,CTIS03800X,I.S.  E.FERMI - EREDIA,CTRA03801X,P.DEODATO - PROF. ALBERGHIERO E AGRIC.,"VIA  DEL BOSCO, 43",95125,C351,CATANIA,CONVITTO ANNESSO,IST PROF PER L'AGRICOLTURA E L'AMBIENTE,NO,Non Disponibile,CTIS03800X@istruzione.it,Non Disponibile,www.FERMIEREDIA.IT
201718,ISOLE,SICILIA,CATANIA,CTIC8A900A,I.C.  PIZZIGONI- CARDUCCI,CTIC8A900A,I.C.  PIZZIGONI- CARDUCCI,VIA SIENA,95128,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8A800E,I.C.  SAURO - GIOVANNI XXIII,CTIC8A800E,I.C.  SAURO - GIOVANNI XXIII,VIA TORQUATO TASSO 2,95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8A800E@istruzione.it,ctic8a800e@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AD007,IC  S.G. BOSCO CATANIA,CTIC8AD007,IC  S.G. BOSCO CATANIA,VIA LEOTTA 13,95122,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AD007@istruzione.it,ctic8ad007@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AE003,IC  TEMPESTA CATANIA,CTIC8AE003,IC  TEMPESTA CATANIA,VIA GRAMIGNANI 97,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AE003@istruzione.it,ctic8ae003@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AF00V,IC  M. MONTESSORI - P.MASCAGNI,CTIC8AF00V,IC  M. MONTESSORI - P.MASCAGNI,"VIA GIUSEPPE DI GREGORIO, 22",95122,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AF00V@istruzione.it,ctic8af00v@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AG00P,I.C. P.S. DI GUARDO - QUASIMODO,CTIC8AG00P,I.C. P.S. DI GUARDO - QUASIMODO,VIA S. VITALE 22,95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AG00P@istruzione.it,ctic8ag00p@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AH00E,VESPUCCI - CAPUANA PIRANDELLO,CTIC8AH00E,VESPUCCI - CAPUANA PIRANDELLO,VIA ZAPPALA' GEMELLI 3,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AH00E@istruzione.it,ctic8ah00e@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC89200C,IC XX SETTEMBRE CATANIA,CTIC89200C,IC XX SETTEMBRE CATANIA,VIA SIGNORELLI 1,95128,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC89200C@istruzione.it,ctic89200c@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC894004,IC MALERBA CATANIA,CTIC894004,IC MALERBA CATANIA,VIA PIDATELLA 127,95126,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC894004@istruzione.it,ctic894004@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC89600Q,IC  COPPOLA CATANIA,CTIC89600Q,IC  COPPOLA CATANIA,VIA MEDAGLIE D'ORO 25,95124,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC89600Q@istruzione.it,ctic89600q@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C.  DIAZ - MANZONI  CATANIA,CTIC89800B,I.C.  DIAZ - MANZONI  CATANIA,VIA BASILE 28,95124,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC89800B@istruzione.it,ctic89800b@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC899007,IC  SAN GIORGIO - CATANIA,CTIC899007,IC  SAN GIORGIO - CATANIA,"STR.LE SAN GIORGIO,29",95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC899007@istruzione.it,ctic899007@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC89700G,"""ITALO CALVINO""",CTIC89700G,"""ITALO CALVINO""",VIA BRINDISI 11,95125,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC89700G@istruzione.it,ctic89700g@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC86200L,IC PESTALOZZI CATANIA,CTIC86200L,IC PESTALOZZI CATANIA,VILLAGGIO S.AGATA - ZONA A,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,CTIC86200L,CTIC86200L@istruzione.it,ctic86200l@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC86300C,IC CAMPANELLA-STURZO CATANIA,CTIC86300C,IC CAMPANELLA-STURZO CATANIA,VIALE BUMMACARO 8,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC86300C@istruzione.it,ctic86300c@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC864008,IC  DUSMET - DORIA CATANIA,CTIC864008,IC  DUSMET - DORIA CATANIA,VIALE CASTAGNOLA 13,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC864008@istruzione.it,ctic864008@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC86700Q,I.C. FONTANAROSSA,CTIC86700Q,I.C. FONTANAROSSA,VIA FONTANAROSSA 9,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC86700Q@istruzione.it,ctic86700q@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC87500P,IC FRANCESCO PETRARCA - CATANIA,CTIC87500P,IC FRANCESCO PETRARCA - CATANIA,VIA  GIOVANNI GIOVIALE N. 11,95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC87500P@istruzione.it,ctic87500p@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTIC880006,IC FELTRE - CATANIA,"VIA DURANTE, 13",95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC880006@istruzione.it,ctic880006@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC881002,MUSCO,CTIC881002,MUSCO,VIALE G.DA VERRAZZANO 101,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,CTIC881002,CTIC881002@istruzione.it,ctic881002@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8A600V,GIUFFRIDA,CTIC8A600V,GIUFFRIDA,VIALE AFRICA 198,95129,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8A600V@istruzione.it,ctic8a600v@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8A700P,C.B.CAVOUR - CATANIA,CTIC8A700P,C.B.CAVOUR - CATANIA,"VIA CARBONE,6",95129,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8A700P@istruzione.it,CTIC8A700P@PEC.ISTRUZIONE.IT,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,VIA S.M.SALETTE 76,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AB00G@istruzione.it,ctic8ab00g@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC8AC00B,"IC ""G. DELEDDA"" CATANIA",CTIC8AC00B,"IC ""G. DELEDDA"" CATANIA",PIAZZA MONTESSORI,95124,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AC00B@istruzione.it,ctic8ac00b@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC885009,IC G.PARINI - CATANIA,CTIC885009,IC G.PARINI - CATANIA,VIA S. QUASIMODO N.3,95126,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC885009@istruzione.it,ctic885009@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC886005,IC V.BRANCATI - CATANIA,CTIC886005,IC V.BRANCATI - CATANIA,VIALE   S. TEODORO N. 2,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC886005@istruzione.it,ctic886005@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIC887001,IC F. DE ROBERTO - CATANIA,CTIC887001,IC F. DE ROBERTO - CATANIA,VIA        CONFALONIERI 9/D,95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC887001@istruzione.it,ctic887001@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTSD02000E,"LICEO ARTISTICO STATALE  ""M.M. LAZZARO""",CTSD02000E,"LICEO ARTISTICO STATALE  ""M.M. LAZZARO""","VIA GENERALE AMEGLIO, 15",95123,C351,CATANIA,NORMALE,ISTITUTO D'ARTE,SI,Non Disponibile,CTSD02000E@istruzione.it,ctsd02000e@pec.istruzione.it,www.liceoartisticolazzatoct.it
201718,ISOLE,SICILIA,CATANIA,CTPM020005,"LICEO STATALE ""G. TURRISI COLONNA""",CTPM020005,"LICEO STATALE ""G. TURRISI COLONNA""","VIA FABIO FILZI, 24",95124,C351,CATANIA,NORMALE,ISTITUTO MAGISTRALE,SI,Non Disponibile,CTPM020005@istruzione.it,ctpm020005@pec.istruzione.it,www.turrisicolonna.it
201718,ISOLE,SICILIA,CATANIA,CTPM03000Q,LICEO STATALE LOMBARDO RADICE,CTPM03000Q,LICEO STATALE LOMBARDO RADICE,VIA        IMPERIA 21,95128,C351,CATANIA,NORMALE,ISTITUTO MAGISTRALE,SI,Non Disponibile,CTPM03000Q@istruzione.it,ctpm03000q@pec.istruzione.it,www.lombardoradicect.it
201718,ISOLE,SICILIA,CATANIA,CTIS04300B,ITI G.MARCONI,CTIS04300B,ITI G.MARCONI,"VIA        VESCOVO MAURIZIO,82",95126,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS04300B@istruzione.it,CTIS04300B@pec.istruzione.it,www.vincenzoscuderi.it
201718,ISOLE,SICILIA,CATANIA,CTIS03400L,I.S. DE FELICE GIUFFRIDA - OLIVETTI,CTIS03400L,I.S. DE FELICE GIUFFRIDA - OLIVETTI,PIAZZA     ROMA 4,95125,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS03400L@istruzione.it,ctis03400l@pec.istruzione.it,www.vincenzoscuderi.it
201718,ISOLE,SICILIA,CATANIA,CTIS03800X,I.S.  E.FERMI - EREDIA,CTIS03800X,I.S.  E.FERMI - EREDIA,VIA PASSO GRAVINA 197,95125,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS03800X@istruzione.it,CTIS03800X@pec.istruzione.it,www.vincenzoscuderi.it
201718,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTIS01700V,IS G. B. VACCARINI,"VIA        ORCHIDEA, 9",95123,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS01700V@istruzione.it,ctis01700v@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTIS023006,IS CARLO GEMMELLARO,"CORSO  INDIPENDENZA,229",95122,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS023006@istruzione.it,ctis023006@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,"VIALE ARTALE ALAGONA, 99",95126,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS007008@istruzione.it,ctis007008@pec.istruzione.it,Non Disponibile
201718,ISOLE,SICILIA,CATANIA,CTTB01000A,ITAER A. FERRARIN,CTTB01000A,ITAER A. FERRARIN,"VIA GALERMO, 172",95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO AERONAUTICO,SI,Non Disponibile,CTTB01000A@istruzione.it,cttb01000a@pec.istruzione.it,www.itaerferrarin.gov.it/
201718,ISOLE,SICILIA,CATANIA,CTIS03800X,I.S.  E.FERMI - EREDIA,CTTA03801Q,F. EREDIA,VIA        DEL BOSCO 43,95125,C351,CATANIA,NORMALE,ISTITUTO TECNICO AGRARIO,NO,Non Disponibile,CTIS03800X@istruzione.it,Non Disponibile,www.FERMIEREDIA.IT
201718,ISOLE,SICILIA,CATANIA,CTIS03800X,I.S.  E.FERMI - EREDIA,CTTA038504,F.EREDIA  CORSO SERALE,VIA DEL BOSCO N.43,95125,C351,CATANIA,NORMALE,ISTITUTO TECNICO AGRARIO,NO,Non Disponibile,CTIS03800X@istruzione.it,Non Disponibile,www.FERMIEREDIA.IT
201718,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTTD02301C,"GEMMELLARO - AMMINIST,FIN. E MKT","CORSO  INDIPENDENZA,229",95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,CTIS023006@istruzione.it,Non Disponibile,www.iis-gemmellaro.gov.it
201718,ISOLE,SICILIA,CATANIA,CTIS03400L,I.S. DE FELICE GIUFFRIDA - OLIVETTI,CTTD03401V,ITC DE FELICE GIUFFRIDA,PIAZZA     ROMA 4,95125,C351,CATANIA,NORMALE,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,CTIS03400L@istruzione.it,Non Disponibile,www.defeliceolivetti.it
201718,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTTF01701B,VACCARINI,"VIA ORCHIDEA, 9",95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,ww.vaccarinict.it
201718,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTTF02301P,GEMMELLARO - INFORMATICA,"CORSO INDIPENDENZA, 229",95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTIS023006@istruzione.it,Non Disponibile,www.iis-gemmellaro.gov.it
201718,ISOLE,SICILIA,CATANIA,CTTF01000G,ISTITUTO TECNICO ARCHIMEDE,CTTF01000G,ISTITUTO TECNICO ARCHIMEDE,VIALE  REGINA MARGHERITA 22,95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,SI,Non Disponibile,CTTF01000G@istruzione.it,cttf01000g@pec.istruzione.it,www.itisarchimede.com
201718,ISOLE,SICILIA,CATANIA,CTTF01000G,ISTITUTO TECNICO ARCHIMEDE,CTTF010501,ISTITUTO TECNICO ARCHIMEDE,VIALE  REGINA MARGHERITA 22,95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTTF01000G@istruzione.it,Non Disponibile,www.itisarchimede.com
201718,ISOLE,SICILIA,CATANIA,CTTF03000R,ITI CANNIZZARO,CTTF03000R,ITI CANNIZZARO,VIA  CARLO PISACANE 1,95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,SI,Non Disponibile,CTTF03000R@istruzione.it,cttf03000r@pec.istruzione.it,www.cannizzaroct.it
201718,ISOLE,SICILIA,CATANIA,CTTF03000R,ITI CANNIZZARO,CTTF030517,CANNIZZARO,VIA CARLO PISACANE 1,95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTTF03000R@istruzione.it,Non Disponibile,www.cannizzaroct.it
201718,ISOLE,SICILIA,CATANIA,CTIS04300B,ITI G.MARCONI,CTTF04301X,ITI G.MARCONI,"VIA        VESCOVO MAURIZIO,82",95126,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTIS04300B@istruzione.it,Non Disponibile,http://www.itimarconi.ct.it
201718,ISOLE,SICILIA,CATANIA,CTIS04300B,ITI G.MARCONI,CTTF043508,CORSO SERALE  ISTITUTO TECNICO INDUSTR.,VIA VESCOVO MAURIZIO 82,95126,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTIS04300B@istruzione.it,Non Disponibile,http://www.itimarconi.ct.it
201718,ISOLE,SICILIA,CATANIA,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,CTTH007018,DUCA DEGLI ABRUZZI,VIA        ARTALE ALAGONA 97,95126,C351,CATANIA,NORMALE,ISTITUTO TECNICO NAUTICO,NO,Non Disponibile,CTIS007008@istruzione.it,Non Disponibile,www.politecnicodelmare.it
201718,ISOLE,SICILIA,CATANIA,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,CTTH00750L,SERALE IST.TEC NAUTICO ABRUZZI,VIA ARTALE ALAGONA 97,95126,C351,CATANIA,NORMALE,ISTITUTO TECNICO NAUTICO,NO,Non Disponibile,CTIS007008@istruzione.it,Non Disponibile,www.politecnicodelmare.it
201718,ISOLE,SICILIA,CATANIA,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,CTTE007012,AMMINISTRAZIONE FINANZA E MARKETING,"VIALE ARTALE ALAGONA, 99",95126,C351,CATANIA,NORMALE,ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF),NO,Non Disponibile,CTIS007008@istruzione.it,Non Disponibile,www.politecnicodelmare.it
201718,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTTL01701G,G. B. VACCARINI,"VIA        ORCHIDEA, 9",95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO PER GEOMETRI,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,www.vaccarinict.it
201718,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTTL017511,G.B. VACCARINI   -   SERALE,VIA ORCHIDEA,95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO PER GEOMETRI,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,WWW.VACCARINICT.IT
201718,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTTN02301A,GEMMELLARO  - TURISMO,CORSO INDIPENDENZA N. 229,95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO PER IL TURISMO,NO,Non Disponibile,CTIS023006@istruzione.it,Non Disponibile,www.iis-gemmellaro.gov.it
201718,ISOLE,SICILIA,CATANIA,CTSL01000A,"LICEO ARTISTICO "" EMILIO GRECO"" CATANIA",CTSL01050Q,CATANIA,Non Disponibile,Non Disponibile,C351,CATANIA,NORMALE,LICEO ARTISTICO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.liceoartisticocatania.gov.it
201718,ISOLE,SICILIA,CATANIA,CTSL01000A,"LICEO ARTISTICO "" EMILIO GRECO"" CATANIA",CTSL01000A,"LICEO ARTISTICO "" EMILIO GRECO"" CATANIA","VIA MAVILLA, 37 - VICO BUONAFE', 9",95124,C351,CATANIA,NORMALE,LICEO ARTISTICO,SI,Non Disponibile,CTSL01000A@istruzione.it,ctsl01000a@pec.istruzione.it,www.liceoartisticocatania.gov.it
201718,ISOLE,SICILIA,CATANIA,CTSL020001,MUSCO,CTSL020001,MUSCO,VIALE DA VERRAZZANO 101,95100,C351,CATANIA,NORMALE,LICEO ARTISTICO,NO,CTIC881002,CTSL020001@istruzione.it,Non Disponibile,www.liceoartisticocatania.gov.it
201718,ISOLE,SICILIA,CATANIA,CTPC03000G,LC CL.ANNESSO CONV.NAZ. CUTELLI,CTPC03000G,LC CL.ANNESSO CONV.NAZ. CUTELLI,VIA        VITTORIO EMANUELE 56,95131,C351,CATANIA,ANNESSO A CONVITTO,LICEO CLASSICO,NO,Non Disponibile,CTPC03000G@istruzione.it,Non Disponibile,www.convittocutelli.eu
